RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
394528,90,"Deltona, FL",msa,FL,1020.8461962499523,1020.4763075616127,1027.4287949320965,1033.2321308096653,1046.774822747882,1055.1466440731513,1064.6515798663281,1065.136169189928,1079.7979582318478,1086.0403902674498,1093.5928275663582,1086.45837169021,1086.9995202965372,1088.1802632735196,1097.8342166577957,1112.1505821153387,1126.0427472990207,1130.4120469172417,1132.187302783087,1134.0511908289673,1142.2766353826717,1145.9918926985,1153.0600326107053,1153.2456054988947,1160.675127037057,1159.7806038138885,1156.2487643488846,1160.923996041585,1175.0056499069347,1195.6864150877748,1202.4372401250193,1208.9427853651011,1211.3580215819986,1215.8440491517283,1219.4990129558548,1227.0449637382449,1229.9258731524633,1230.8128292549804,1239.5595395468408,1252.262931428703,1264.5369271742593,1272.316805455784,1276.0457609732991,1282.572304401899,1287.7398102114714,1292.9206791321878,1300.7039305554938,1304.2065813888466,1307.3933483236194,1315.0502580169934,1327.5667224844583,1337.8763414603818,1342.3830986511393,1343.0885916985058,1348.058344917265,1350.6185964895406,1353.9530851568481,1356.6216897629313,1357.7806959545833,1362.6567496811726,1366.9691335871612,1375.043846334829,1385.7296400499945,1387.6650222370579,1390.635105291552,1388.750464323312,1402.3262357811707,1409.8844072389186,1425.2057909457812,1439.2452010799955,1446.779895883681,1449.7257202508122,1453.487010936301,1470.3339211854295,1487.9336107674972,1507.4931482024097,1528.5019631563828,1554.1158862738262,1589.0085294054784,1625.9129154428651,1663.7165568060916,1693.3193020493463,1719.8051194312634,1734.6796798293312,1752.8136965355868,1772.7842641542882,1807.632761244902,1835.7662690377504,1869.4604265815954,1887.630798451916,1907.1561736439198,1905.2350258723434,1914.3954294852822,1913.147956407987,1924.4911187426037,1918.4518810532402,1913.877461181915,1922.4553180152632,1943.1281548169939,1970.5917322704606,1966.6589447373788,1962.809375174855,1948.3021620773386,1962.2211911512068
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,957.3132414940524,963.3008599289169,975.9867808006029,1004.2227765659009,1028.030345942605,1052.488802931868,1038.9657484232018,1011.2650846470724,1002.5343358379431,991.5439136182645,1001.0868251839659,1007.151786807828,1016.0730812286554,1002.107249593182,1006.7033175100507,1003.9934563010067,1021.0877976055681,1028.7262408601835,1034.1602868570992,1038.2271186029589,1036.3540142928505,1049.403875852926,1051.1139003952426,1052.9576999465073,1044.6127689952236,1052.9322356406703,1057.5749777392464,1067.9931766986251,1056.28703300938,1059.4870789614954,1053.8805721286626,1065.8708913920948,1065.799786679029,1070.6371163399544,1076.4503857452012,1079.5270427409623,1079.0298713165482,1074.838069212751,1078.7155019540508,1084.10816763033,1091.9725771637952,1100.0448025320516,1111.2849282952884,1112.68995910827,1110.016962248377,1116.225648843409,1117.3473449026264,1113.4633571780143,1116.1319033263428,1120.9669682631884,1135.1585214321813,1134.7236022791126,1145.568245992097,1151.8439923490998,1164.461881139422,1166.890853836094,1175.7007531628542,1175.513836929983,1181.165375368457,1170.2971134870093,1179.3719856499936,1178.922847528715,1194.3041827577883,1213.1546976459506,1235.818918544956,1262.470002481328,1270.7582207387413,1283.6360765283457,1299.090901740106,1306.1661377499836,1303.9927941735057,1317.4297592545224,1326.219145545017,1340.0501720014056,1344.603588056859,1366.7507808469713,1399.8803888170162,1406.0868451802055,1419.6450761405536,1426.8556684234486,1434.5617700896892,1430.1975480448352,1429.7570359710548,1420.162821661898,1423.7029606371357,1424.9172264609397,1437.8492071801602,1460.8851154572596,1478.6544733414312,1486.1145102406736,1488.713358151797,1491.6045238095237
395006,92,"Provo, UT",msa,UT,1087.6695450244981,1078.1263867936689,1097.8989341857693,1080.3394652356421,1086.1444653879441,1082.204084697924,1104.9573303537995,1102.8178759207178,1107.097783337846,1123.6696140753938,1141.7649853688092,1150.6611431663653,1145.897816507639,1141.9840728083989,1141.562046738468,1149.756771895849,1163.9645398519228,1167.7491982900995,1169.4926648485637,1173.3400054448696,1178.3362027831947,1187.1389487869574,1177.972475802406,1182.4481116538675,1187.1569115359516,1204.7426206789153,1217.9557887156482,1217.7590671055189,1227.5948981593535,1233.2037578090917,1243.1099121676891,1250.484770732745,1256.7543427833514,1243.2380098066972,1235.237928880333,1234.0362525431167,1257.2052166469912,1266.3764055173447,1272.852458547343,1284.2335268748627,1289.4990160530413,1299.444675000256,1303.8149101519855,1307.7636260930074,1303.806710902897,1289.5310284534128,1295.770266157725,1303.0147037307893,1319.5196055121896,1323.8078589306142,1325.4748382296948,1333.4575768504965,1345.9009362979157,1358.1400095532595,1358.3131640355969,1358.6779810310536,1356.0397023828473,1346.8936943842468,1342.619220930576,1345.5083539320285,1353.1077604444938,1359.4815287539268,1365.2930203101187,1369.3288159153626,1372.275038852423,1379.144488313691,1395.884141844712,1402.9118920426222,1400.187556249967,1410.4557942260838,1420.1401476137664,1435.693596467198,1445.3277687962848,1454.1982066305052,1478.0186905988076,1492.4264101747342,1521.724932381895,1546.6287581189017,1581.2624987930044,1610.4314713160932,1631.6122439436815,1647.4819744109682,1647.1701045855796,1654.7449087302184,1658.4686470990637,1691.6773824733646,1709.8016165424367,1734.1235503149444,1755.401490326279,1779.798835029264,1790.4022472068248,1788.1506904130313,1802.2461151609516,1793.2161791052672,1786.2566270423981,1775.9137386229145,1777.6315764455644,1787.9435319865831,1783.7601900473646,1789.388478883596,1802.7004238382697,1821.9714430148847,1843.166059971809,1835.0594074074077
395160,93,"Toledo, OH",msa,OH,794.0131028922992,799.4097254778748,803.5990409516623,807.3490376282515,808.2325093645649,814.9572065220204,813.7339545011547,817.1282203515058,821.0634144369561,822.2631436356769,822.8082135512459,815.4905849807121,816.9201479230721,815.5661589382391,823.123177836936,831.5144883797981,835.2966373308499,842.9891146887591,839.488824440645,848.3654449694058,853.4217131402473,856.1251044864409,858.2128729148751,851.0619785431684,851.8405010930427,847.6416430672527,849.7769464484022,857.0423630362434,863.5722499341065,869.3622014190713,869.903747071623,867.1751881389531,861.9139964463564,860.5102813687417,862.2019878111605,868.1770629151466,871.5039330373388,869.5038420013872,876.7414047610064,880.7843824887118,891.549305776189,890.1954787736164,888.3965893400732,890.6995688924599,888.4851074912983,892.9582913466567,892.4742742450247,896.8828053246879,899.8786737388251,902.9967366167843,905.345425429007,908.4985533453894,913.3285702812394,918.87825054587,917.683207049311,917.9781143566946,916.2055943015731,918.6569195696134,920.1936544455655,925.7761829522087,929.7286886690814,939.4110782057425,937.6632129163609,938.7751525270226,939.8962255782309,950.025239156326,954.7118460570514,950.0502109025067,950.3506136120888,961.1406778977937,966.9715696530488,972.6275711854695,974.1596537232747,978.9216309406448,987.0298018416065,1000.1602913959412,1023.7459559643834,1037.3747725101905,1061.5571938168425,1075.3917554485938,1094.5908653900706,1089.823473119509,1092.2676359739462,1095.4452236438385,1104.3815221328064,1106.7667211691776,1116.3243205694098,1129.839767033527,1154.970627968607,1177.0332407604863,1197.4439615852798,1205.3227100445067,1191.0622073579204,1176.9082143839503,1175.0103435524486,1171.5286371461639,1178.567524812468,1178.3748319631516,1193.7708993286217,1197.3064711626398,1200.1863822184052,1203.5292686955959,1210.9100508316549,1215.0325018896447
395224,94,"Wichita, KS",msa,KS,777.0618123462096,780.4007957597822,783.398622180324,785.780751827239,787.2046895016812,789.1147299528261,793.3383638934732,797.2548123772553,795.9318101079377,790.4959666645384,789.5499942323489,790.315088353168,791.965792552296,792.8193353390102,794.0576038587743,797.4428252945073,795.7685141871134,797.6079696072986,802.2589080028779,804.5113028725107,801.9780180977937,796.1287090196294,797.5536538293651,796.0651565621278,796.7354412262257,797.2931582777585,802.561393964585,809.1758698966488,811.3143774447456,812.7076834649916,811.3239235749758,811.9224474510236,812.737718333397,811.791374437699,807.2046601742643,807.1736612004111,808.3199819545656,811.6352209028863,814.0351562121039,815.2785618482018,821.3180217082243,822.374691158215,825.439787234681,823.8385756139162,825.1556728212427,827.6274306425695,824.7726376028825,822.5641500635659,818.7857974745629,824.3545671846621,829.3294389647009,834.8097506173417,838.8844114526879,843.1063679542436,845.9574183036251,849.0059469441242,850.6367392207694,849.0777853580083,847.6088651915677,846.9027668996213,851.3838028565018,852.5708010067655,854.6720522185142,855.5265913711896,862.7224614156142,872.5517074611546,879.8915512930479,883.0302513762412,885.0601380744475,886.1896862138707,887.1453491716063,885.5040986426268,886.0220911326222,891.6412405131009,898.0854399048466,910.8323923984819,920.3370880501619,936.4462899481476,943.8763865570288,955.4245099861453,956.1083468791255,963.3540955131976,964.3197691830126,968.505657291265,967.9851797287255,973.7581768497213,982.6348611395989,994.7611251087087,1001.2323225816853,1009.1433594201429,1020.7196392557851,1030.5587818860693,1030.3429665602703,1032.7215814305093,1039.5378620778865,1041.474775078774,1043.3239630903838,1036.383071655821,1051.5032866542404,1058.7602701701537,1077.5813036264467,1080.334646199247,1086.2176304902387,1086.0019727891156
394549,95,"Durham, NC",msa,NC,1083.4143193100626,1088.477478349273,1094.2593302603773,1094.7754735109233,1109.8968708324412,1112.293157163637,1116.4500221753362,1107.9085363659958,1100.860666766155,1100.9802060883192,1110.8573788321585,1123.4295469397728,1127.3752967093837,1140.6210140919777,1143.3842146728384,1153.4125319946268,1150.5878759678462,1156.2736070245485,1156.7358308107912,1155.710674463392,1160.8373797024262,1167.965298843402,1173.9191295967778,1172.8045710544163,1168.2909281283983,1172.8532594070266,1177.3964677574143,1190.9246169466842,1198.9935481250006,1207.1683396378794,1208.8800700926477,1210.161403289741,1213.3034228549286,1210.76935930487,1213.1285194893787,1214.7311452059253,1223.30374974035,1228.1564129834794,1233.409914099159,1241.1059874338541,1247.6995356773557,1253.245408765595,1250.776711386604,1251.462829676581,1252.4071286339565,1261.7612540142486,1267.129197883494,1264.952394092442,1268.235895149894,1272.486553576112,1287.6414127979158,1292.9884440209657,1308.1853706275506,1315.9381557219237,1320.882405879373,1314.9838431742264,1316.6052515968358,1310.5254409775844,1304.7718241241923,1299.018256217311,1307.9600988397967,1322.9878933561706,1337.4443289978442,1333.684271609664,1338.523779594419,1335.6943329594353,1343.2970249877737,1336.8286645979488,1339.0926131372998,1344.2147934456152,1353.6042919223235,1362.3378729290253,1361.2751533734036,1364.5137557959554,1357.6065392445478,1379.4143780400975,1403.6953877293154,1451.6677991718554,1484.092942431399,1511.358138855134,1528.358547070134,1539.9547712922993,1547.118063300089,1561.1009148523447,1571.2077230310413,1589.7021474040062,1598.630552081035,1618.5380650508446,1646.3113793980847,1681.3737034412602,1712.0372345688656,1716.1106326404922,1710.8107965636761,1699.246053390022,1697.5356293536192,1696.714734451665,1702.6935825019416,1714.7108888839473,1719.3872061620896,1726.4758095917311,1730.5683002632923,1741.8835304317822,1748.2472859558866,1746.0055997315312
394352,96,"Augusta, GA",msa,GA,885.104625974652,888.9202564963713,892.4600551824822,896.6878977581597,904.987281982257,910.3036263168204,912.062080831183,911.0185878179469,912.2002876668604,911.8712288896756,912.3385065639573,911.843543603234,913.637408164149,918.7896701737338,921.5431623403614,924.4231541835105,930.9107134865103,935.9396716289053,944.5428367963965,942.5283542712525,946.8646197190017,946.2279304242237,942.1096323630834,941.9006525552618,938.3529795781859,942.4267470146432,944.991577350804,951.167703099498,958.9048771735104,958.8826053410754,960.9137191626928,961.7127566584425,964.7488657583157,968.1298458014137,972.4521937134117,974.2933164014594,976.3404559000934,974.0309050562431,980.7118527875319,985.8667200098096,997.9248683954078,1001.9007664789015,1004.436593309239,1000.4426354165479,1000.3755723384261,999.344108609132,1000.9197810142208,1003.1590445769225,1007.346869745394,1016.5645261113476,1023.7163465682038,1033.1217062194708,1039.973768512807,1045.5290671916987,1045.071310236138,1045.3427866202273,1047.7861993366137,1050.7642168681778,1053.3487709530432,1055.5664135879822,1063.4932192752888,1066.9541140520569,1075.4829927409153,1079.0483047415626,1086.5373604506065,1093.6695243851582,1108.7341891861756,1127.2237714154312,1139.834867496314,1144.0115862358195,1143.9686490650754,1147.4448309841694,1154.1629583164208,1155.7165857368593,1166.1438381475941,1184.2054145992142,1208.2636320121785,1236.1928817871842,1256.5974267224767,1277.975981065447,1285.325281885053,1300.002423704137,1307.5073756281859,1311.134038762707,1307.243239272813,1321.7157570645,1339.6536011977455,1358.690186442785,1367.6582942771654,1378.4085865313573,1387.1636563557954,1391.7507463083,1391.7242990918485,1387.0262740566257,1392.8697142723672,1401.5610053509995,1414.2610885113465,1418.3865552035882,1430.1164462026645,1441.5245335445504,1452.0248973859248,1454.7474323917893,1459.2984150823504,1464.1881259708305
394957,97,"Palm Bay, FL",msa,FL,1003.6057867474299,1009.9447742107478,1016.250320030883,1022.4863476220394,1031.1025080916597,1043.1915437812258,1055.8073617194382,1064.903683872095,1070.8854871914043,1075.6010646786992,1080.1978531930458,1085.5907649436933,1088.0396880032515,1089.0280268733343,1091.1470237515937,1098.0186152223869,1106.4124599475392,1117.833939305977,1128.59464014429,1140.111473252023,1149.2069419610737,1152.2331269989156,1160.9755998583807,1163.2147311952472,1170.3864496140543,1173.6425181807429,1183.1362877172014,1190.9339477301398,1197.7881913040035,1202.4515019472624,1212.673793635121,1219.2165702289985,1226.5380639722182,1236.8447978734503,1241.5157290773868,1251.0695958115468,1252.9241169053566,1258.2002438627808,1262.4996910726938,1269.62909205281,1283.932277646233,1293.588050816995,1302.320192361514,1311.2376871322695,1314.8533880475698,1321.311788274802,1321.3894423254449,1328.9608838789209,1327.4167760680216,1329.7783795146747,1333.1054122790028,1339.74720691923,1346.3174052731442,1351.1796173988814,1358.4515943562199,1365.04430805954,1373.0907422447494,1378.7293853262927,1378.8216634634616,1376.9042668486554,1378.865741102064,1389.076918490449,1395.5970231747206,1395.0969681630784,1389.1277380934796,1393.539180558143,1408.4487974829267,1427.7206454980237,1441.822109145152,1453.428634477423,1462.4168490370064,1465.0695804753364,1475.4601599499179,1485.3078643037306,1505.049657269183,1525.4123458884035,1563.1918642279848,1598.5060695961697,1643.5936260014796,1683.745732597068,1727.8954957537692,1752.6646395008127,1768.3124873213544,1778.8930188812258,1792.7678876528312,1807.4883562250366,1835.2655758469919,1860.8358203776131,1888.2802866814657,1914.6710317228499,1947.51420581348,1962.025178234287,1963.8117128997949,1959.0552256274052,1957.2316466024613,1960.3759382235414,1960.1025586939168,1965.8210944718423,1976.6031888338123,1980.284675940332,1993.683411180901,1996.2367186993831,2004.9886575770356,2007.7872072901057
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,1055.015181264041,1066.062900233745,1073.292307430833,1078.4303275043935,1078.0711830536118,1075.2406203442526,1076.761337769914,1081.3068767171708,1085.5266853031565,1083.251577145056,1077.1299609616551,1077.4977457668863,1083.927496039887,1089.1937483737545,1089.395787604379,1085.0867362548877,1083.8713989912278,1087.5762188603726,1092.1284870938498,1092.9966209848817,1095.902489783031,1103.7290898980132,1106.5905255469886,1101.718330321315,1095.9054429876633,1095.9984914222305,1101.4433432930962,1101.9116871436668,1103.6946308183722,1103.919132185425,1110.6061766470157,1115.0799927306698,1119.0583819723954,1118.9241097996417,1115.3592049296908,1111.276549447314,1107.2929022547485,1113.8331842679845,1117.9523190506368,1122.0730877408612,1121.860365111568,1134.3751924798796,1145.1142251851136,1150.9248697443554,1148.678981584215,1145.5911257523699,1156.2352258938822,1155.205073395003,1158.907295489221,1148.7867166544893,1149.8032192629548,1164.489950476169,1174.1113168296745,1179.0717204808418,1175.781345317937,1180.1752094051967,1179.322582200201,1179.7961401593998,1180.6629423837787,1191.7013833984918,1212.152064651508,1238.8962542486593,1263.3793316931358,1263.2898358865411,1261.0416843567268,1259.5033473714393,1272.5443390308833,1273.2269105251198,1272.9312227821383,1272.8690385414234,1286.424634081545,1302.6923619166212,1316.1524976304986,1333.3577129675978,1358.5911210925053,1369.5885464592195,1366.5245706078517,1355.4827509350982,1362.3052869589944,1361.5177319751033,1362.814375698938,1351.8622659787443,1365.6022063400821,1374.995411131033,1390.9096720300215,1395.830430569321,1399.9756646671674,1395.4723778130763
394666,99,"Harrisburg, PA",msa,PA,866.4536144154405,868.349508638818,877.4975406393856,886.0984087667888,889.2394695796563,882.1794536033439,878.6900964653728,880.5866897957335,886.3388612220573,884.0473591738745,882.505701866902,883.943317491229,892.5542794476362,896.2069718311926,895.5213481237018,899.051367837241,904.0904502581416,916.1784057579017,916.1006004269425,923.1747672180595,925.4746652649432,921.849437905947,906.5749393815606,899.4729656317244,909.4291527191463,918.5381754798397,925.248064260574,927.2034783717816,930.3545730600426,931.9265999601776,931.0729790555769,933.1337435509745,928.8315631333761,929.9729184378999,931.9288238262261,938.9847957274201,940.0796077986589,940.2063438537763,941.9049542308733,952.7181836811782,962.1593076093261,968.5213757182057,968.5821488500497,969.4906356358392,968.8300477344055,973.6282744139678,978.4715767751436,985.0364153656743,988.8574894499891,989.0898421418707,995.3808772984714,997.4592603816254,1005.176462975705,1006.5925028697037,1011.0220045470148,1013.4549932363252,1016.8091132551817,1016.2184555570543,1012.8920709530593,1010.3505867299014,1019.2466239603959,1028.013463000364,1032.9796367080658,1028.6953173863033,1027.9624994048684,1040.3666797272926,1053.1581474576324,1066.3639270294318,1065.4287222287144,1066.8667864161562,1072.1720701995991,1080.3459839228894,1093.0284935630325,1095.8759652925896,1104.3167389690839,1110.2302777541693,1126.5742834026796,1151.2056383902714,1174.1697071274816,1194.4269992736452,1203.5695933132529,1208.4062846876595,1215.8126919324702,1225.7706160844177,1235.9786186945967,1244.8556967959964,1250.8721130722731,1264.6925695220234,1275.8133526833776,1286.470114091327,1292.2117804052095,1298.9410753459717,1301.236818135912,1302.0870551952382,1293.4158326278855,1295.152494536909,1291.277942234792,1308.5015836932505,1319.2497909591407,1332.59749858127,1336.6270459690472,1338.757412688109,1352.4298092294114,1362.3549339386532
395113,100,"Spokane, WA",msa,WA,792.5516747224277,800.2335896553767,809.7654363345939,816.0950582224593,819.0319591399367,824.2146719263725,827.5934936676788,836.2774070305574,833.0246422658655,830.3064255232498,830.1623775343988,835.1284364891347,843.5402575040929,851.9650945711394,859.9614528771177,866.6401620316864,876.8289654269485,883.5479756929033,889.9712272212477,887.1470305214607,893.0277391931717,897.9244136812463,899.738915463507,900.9760115638231,906.6989368069067,921.7492045033473,927.249528791301,931.3784364935332,940.0285629197537,954.5000383397353,963.7863732718213,966.8736854223149,964.9081709255152,967.2044298349172,963.631928841421,962.6404585642075,958.7354602695228,983.1959251346291,1004.6349419384818,1027.2542337482498,1029.7633881128759,1036.839074894528,1043.5811477383925,1045.1516201637687,1043.8626617965801,1040.2207751170404,1039.517117099537,1038.064750377821,1049.8340386522975,1057.0799346000147,1073.2283850848642,1080.1435057615897,1094.7131917386168,1106.7059204514305,1122.1882245150628,1119.1574722365299,1121.7914752754896,1116.907741708512,1119.1745662364153,1108.6709296814615,1111.4127117452442,1122.125296751611,1145.996557593211,1154.0808702156219,1161.968034398076,1164.0130269104584,1180.185004222291,1196.3058948072762,1212.2757764776259,1216.3784266523471,1211.546259334788,1212.7723365413974,1227.5906999128374,1256.0239996949401,1287.4681229551204,1332.6420717050942,1390.106030687992,1449.7511085836636,1488.24858876548,1505.9650754348595,1503.2519809717508,1485.7169510476633,1464.9428017878297,1451.6994717510029,1458.5976489068669,1473.5537634103255,1494.8818834068454,1521.1088075166217,1547.1050371045947,1562.156631938279,1569.5755631803825,1574.823423084475,1582.5754404493978,1578.1521929280689,1567.7848531750303,1546.3597916267925,1536.9477025690946,1524.993685448485,1537.2267169208133,1548.281620047436,1571.5870515166478,1570.8918356483223,1574.014172898396,1572.3436625321265
395075,101,"Scranton, PA",msa,PA,721.2877941817198,721.4113105541786,723.4849165136496,721.3707012851567,718.955310239439,718.2078997099527,721.321148904887,728.6652731722196,735.1669588857723,734.1373067923785,733.2024815954709,740.9198711510808,738.3737696224189,738.0165462480404,736.1397678642581,756.7413331411744,755.185823755924,763.5832845914341,761.6548992942433,777.2933005142531,767.7823459565282,764.8481480413104,751.6672391264121,746.4336065598528,741.6051553508956,751.838650450671,764.2906638479496,770.1500941154744,771.7354672085733,771.3645142984172,775.477501679524,777.5777920331908,778.9391900625948,784.1638952143876,783.8839946686614,795.9860434966586,787.3668677384543,794.3963925208408,790.4985186124936,803.1183197083999,806.6273408342973,810.0081438491738,813.0107046769713,812.8251158074992,819.2384813525684,819.1851358453918,822.7312096042788,823.4896927687557,824.5974991285146,830.4378903552007,832.1097084985514,841.0075069793822,843.8863400138754,853.2021213695323,853.0384169364867,857.5977042347366,855.511908182082,859.8942859183217,861.0072241204779,864.0711270393725,863.0826041806034,864.359964057903,867.9440188967994,871.2550373333095,885.5039470398191,892.5005937758216,906.1177887766572,913.0617677653239,920.7192979133217,930.223723221908,927.5816533689214,944.3272709263455,952.1461026196721,963.8712624440884,966.600116048668,983.986133077322,1002.7439963159221,1021.3105917155235,1037.9887635778641,1047.4080817337506,1059.9023456086154,1064.6048585473468,1070.5784781195196,1066.3433519831676,1071.8386983041082,1082.9103045237878,1105.7169815026339,1120.191063403227,1128.6021411459417,1131.1665554153758,1133.9837543410279,1155.2390978105113,1175.9988181561164,1179.898924430387,1163.1573715860975,1154.5285521793758,1157.8731560785927,1163.5775487862622,1159.8720431707607,1161.905477875105,1172.1042832388368,1189.1022667468073,1191.1620631276783,1203.7202716823406
394460,102,"Chattanooga, TN",msa,TN,905.5942559645703,911.6805738307721,912.999827075638,903.9602480881243,904.6216525495156,912.5476016515112,931.1402405449047,927.352950363005,932.6488225011225,935.7243463282608,943.8019067800249,934.3835121100217,940.5349351198056,940.536761164346,963.5360459234707,966.712942719,984.9417282526522,974.1091095919157,971.453939243369,951.4780267360172,950.7968212643369,957.3867507831063,966.0233170420479,964.9840538209785,965.6198048613295,974.1794607961558,985.5629800014548,988.5146097616649,988.8449534964896,991.8727625080801,998.8112930396592,1000.4802026602391,1002.3048141718815,997.8869384550637,995.5116835967794,1004.8519050621718,1016.0686513099766,1027.845011030607,1030.9407341077797,1035.5114661947682,1046.782881279685,1052.6058261176331,1051.2666801535727,1047.517704436344,1042.490657089928,1052.2561174883624,1064.5872303634728,1076.3651315167003,1080.7352732595834,1077.7262355560656,1083.7356941805333,1090.9338915136263,1103.4165999758661,1108.309771660131,1108.7534611062445,1109.7566797056452,1109.5749370328467,1108.5755520439857,1106.6221368390197,1113.8233721833128,1121.1873439984126,1126.5177517214247,1129.5836369990488,1145.763808531331,1155.4433105974103,1158.393900680661,1157.5474441212443,1171.0021320849953,1185.4627459351273,1194.080618609759,1197.5556510328054,1207.0907534828418,1211.2048405487064,1212.1544565962588,1218.9919124223725,1244.3504214983584,1275.259342678846,1297.07581711332,1316.0868074272882,1333.2737313556624,1357.7463834604707,1370.894515179849,1380.7491498782867,1393.3567254084094,1407.5768710518644,1431.7053289940718,1448.7088798233856,1467.9060993561736,1490.7161632038378,1506.7603391124803,1508.7513813533226,1506.279569455243,1509.5574270374002,1520.056675572511,1521.9660568202023,1503.1404901735987,1514.7274047388644,1520.9083105010122,1547.79969587349,1547.5412654327038,1553.839314446963,1565.5543433157618,1580.9745711031744,1590.7313550807437
394871,103,"Modesto, CA",msa,CA,1079.734236802374,1077.675565707891,1083.4275778498604,1079.4430452566326,1103.3472852143864,1117.394050790128,1134.8974938085335,1132.536851041407,1135.2724391628126,1138.624474998708,1146.0110999260703,1150.1955097619368,1146.0527569082808,1162.3341698957965,1187.3871631028035,1214.722774138687,1222.662229112669,1232.6204592304491,1245.2786789564834,1259.6787751166853,1256.9082771800004,1258.9069173233863,1262.0911817567498,1270.28905841186,1279.8339080364933,1292.8267113520162,1307.0408246191705,1321.3109909012308,1332.815539681358,1353.3897426944459,1367.8396799896982,1376.2551020653398,1379.2012548636326,1359.868936649787,1356.8194235629605,1352.7700412205284,1375.6385332316668,1379.916758853322,1396.2539307523089,1409.5668056453276,1431.6131317149263,1441.5288968724528,1448.2665931263289,1455.2715439374567,1459.3626220914025,1463.7873559490656,1460.0693517776765,1466.4238499495373,1460.6894006003363,1467.9623887380048,1465.010846540965,1485.865579875742,1501.9781208720724,1518.9913717105596,1523.958908321901,1531.0429484418082,1529.706606627285,1534.467630961342,1526.8853185598955,1539.830062173149,1542.5140922953346,1563.3906440937485,1580.131952524575,1583.460298176749,1592.679629326212,1598.4843036685118,1625.071033225011,1638.7974153306197,1644.585521081019,1674.3526039672618,1687.5951697809674,1704.1806249421022,1713.3020646844564,1719.5699747653002,1748.0402885220506,1765.0276836765815,1817.7969222380596,1849.3413093746258,1883.3402601017826,1900.2895443158116,1902.27672726128,1902.6455161124618,1911.035009970696,1937.3663285365863,1951.415984357747,1963.6167033068837,1985.9341791773059,2019.6851407847664,2030.9796519854942,2034.6164681744374,2033.4312802977806,2043.0695815448703,2044.5648326773862,2038.2226921234853,2030.0410599268155,2025.0899992943955,2047.6572743266274,2047.832918633604,2059.1173642239933,2055.5490040600685,2084.26774062583,2096.9169343194458,2104.3762891285273,2117.5827474892394
